#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
113,Google Quantum AI,@GoogleQuantumAI,2026-03-17T21:00:00.000Z,"Discover the latest quantum computing research at APS Global Physics Summit 2026, March 16–19. From optimized algorithms to superconducting qubits and error characterization, there’s a lot to explore → 
http://
goo.gle/46UJFoI",,3,18,1784,https://x.com/GoogleQuantumAI/status/2034011895066202317
114,Google for Developers,@googledevs,2026-03-17T21:00:00.000Z,".
@GoogleDeepMind
 is introducing a new cognitive framework for measuring progress toward AGI. Build and run your own evaluations against frontier models using 
@Kaggle
’s Community Benchmarks.

Join the “Measuring Progress Towards AGI: Cognitive Abilities” hackathon:",7,23,130,10700,https://x.com/googledevs/status/2034011894315385225
115,Greg Brockman,@gdb,2026-03-17T20:26:09.000Z,introducing gpt-5.4 mini:,105,47,858,145729,https://x.com/gdb/status/2034003374627049909
116,Google Research,@GoogleResearch,2026-03-17T20:14:58.000Z,"Today on the blog, read how a large-scale evaluation of a mammography AI system across multiple NHS screening services in the UK shows its potential to enhance cancer detection accuracy & reduce workload within complex double-reading workflows.

More →
https://
goo.gle/4bMSjYZ",2,14,60,3043,https://x.com/GoogleResearch/status/2034000562581278800
117,Anthony Morris ツ,@amorriscode,2026-03-17T20:05:26.000Z,"heard you like context?

Opus 4.6 1M context is out for Max/Teams/Enterprise on desktop",72,42,1000,77475,https://x.com/amorriscode/status/2033998163074551961
118,Google Research,@GoogleResearch,2026-03-17T19:52:44.000Z,"From AI tools helping radiologists detect 25% more interval cancers to agentic systems for clinical reasoning, today we announce new AI breakthroughs in healthcare that move innovation from the lab to real-world care.

Learn more: 
http://
goo.gle/41aCMMA",11,67,343,15118,https://x.com/GoogleResearch/status/2033994967497224463
119,Josh Woodward,@joshwoodward,2026-03-17T19:43:17.000Z,I love it too!,4,6,85,9580,https://x.com/joshwoodward/status/2033992589280743836
120,Josh Woodward,@joshwoodward,2026-03-17T19:08:52.000Z,"The end of the ""one-size-fits-all"" response.

Last week, Gemini added memory globally.

Today, we go further. Everyone can now turn on Personal Intelligence in the USA across Web, Android, iOS, and Chrome and connect Gmail, Photos, and more. 

We're moving beyond generic",84,52,697,56234,https://x.com/joshwoodward/status/2033983926117773517
121,Google Gemini,@GeminiApp,2026-03-17T19:01:12.000Z,"Use Gemini to build and analyze your college basketball bracket this year.  

Whether you’re a diehard fan or just getting started, Gemini can help you supercharge your bracket.",22,25,235,84392,https://x.com/GeminiApp/status/2033981996414996673
122,Logan Kilpatrick,@OfficialLoganK,2026-03-17T18:46:19.000Z,"Help us measure the progress towards AGI (specifically cognitive capabilities) by building benchmarks on 
@kaggle
, with $ 200K in prizes available! Details in",103,50,807,84654,https://x.com/OfficialLoganK/status/2033978254344786351
123,Logan Kilpatrick,@OfficialLoganK,2026-03-17T18:46:20.000Z,"AI continues to saturate most benchmarks, so we need new ones which hold a rigorous bar. 

Help us measure models along the following dimensions: learning, metacognition, attention, executive functions, and social cognition.",12,3,144,16584,https://x.com/OfficialLoganK/status/2033978256454504915
124,gabriel,@gabriel1,2026-03-17T18:29:54.000Z,"scheduling an uber all month same time, to force myself to have a time i have to be outside my apartment

im so tired every day i wake up it's so hard to get up fast",20,2,232,24771,https://x.com/gabriel1/status/2033974122938871860
125,gabriel,@gabriel1,2026-03-17T18:30:32.000Z,in school i hated i had to be somewhere a specific time but it's a nice habit,,,36,2847,https://x.com/gabriel1/status/2033974282255319344
126,Google Gemini,@GeminiApp,2026-03-17T16:00:37.000Z,"Personal Intelligence is rolling out to more users for free across the Gemini app and Gemini in 
@GoogleChrome
 in the U.S.

Access smarter responses uniquely relevant to you if you choose to connect your 
@Google
 apps like Search, 
@Gmail
, 
@GooglePhotos
, and 
@YouTube
.",143,244,1400,180804,https://x.com/GeminiApp/status/2033936553454809258
127,Colaboratory,@GoogleColab,2026-03-17T17:53:22.000Z,"Your favorite AI agents + Colab’s powerful cloud compute. 
Colab's new Open Source MCP Server gives your agents programmatic access to control the entire notebook development lifecycle. Build, run, and visualize—securely in the cloud.
Dive into the details and the GitHub",11,108,636,54346,https://x.com/GoogleColab/status/2033964926847586680
128,Colaboratory,@GoogleColab,2026-03-17T17:54:24.000Z,"Blog: 
https://
developers.googleblog.com/announcing-the
-colab-mcp-server-connect-any-ai-agent-to-google-colab/
…
Github:",2,2,13,1776,https://x.com/GoogleColab/status/2033965188744155201
129,dominik kundel,@dkundel,2026-03-17T17:09:33.000Z,GPT-5.4-mini is a wildly capable model and gives you ~3.3x more usage on Codex tasks compared to GPT-5.4. It's excellent for spinning up new subagents!,33,17,470,50052,https://x.com/dkundel/status/2033953901301665838
130,Stitch by Google,@stitchbygoogle,2026-03-17T17:42:01.000Z,"Tomorrow, we’re introducing you to your new vibe design partner. 

Our biggest update ever drops tomorrow.",241,741,6700,1562441,https://x.com/stitchbygoogle/status/2033962071277330572
131,Thariq,@trq212,2026-03-17T17:29:01.000Z,"Using Skills well is a skill issue. 

I didn't quite realize how much until I wrote this, the best can completely transform how your team works.",88,252,3700,649979,https://x.com/trq212/status/2033958799615398346
132,Thariq,@trq212,2026-03-17T17:29:02.000Z,"I'm going to be talking more about skills this week!

I'll be open sourcing an example imessage skill I use and also doing a live stream on Thursday (details to come) about how to use skills.",22,5,177,15631,https://x.com/trq212/status/2033958801259544857
133,Google for Developers,@googledevs,2026-03-17T17:15:27.000Z,"Bringing Google Colab’s secure environment to your AI agents. 

With the new open-source Colab MCP Server, your agents can now natively write and execute code inside a Colab Notebook. Secure, automated, and ready to go.",27,90,453,100399,https://x.com/googledevs/status/2033955386211151896
134,Google for Developers,@googledevs,2026-03-17T17:15:45.000Z,Explore the repo:,1,2,53,7132,https://x.com/googledevs/status/2033955460924289487
135,Google for Developers,@googledevs,2026-03-17T17:16:03.000Z,Check out the blog to learn more:,,3,31,5451,https://x.com/googledevs/status/2033955537516433527
136,Sherwin Wu,@sherwinwu,2026-03-17T17:15:52.000Z,"We're now in a world where you can get 54.4% SWE-Bench PRO performance, and 60% (!) T-Bench 2.0 performance:

- at 2x the speed of GPT-5-mini
- for 7.5x to 10x cheaper than GPT-5.4

Wild!",17,10,226,18204,https://x.com/sherwinwu/status/2033955489915220362
137,OpenAI Developers,@OpenAIDevs,2026-03-17T17:09:13.000Z,"We’re introducing GPT-5.4 mini and nano, our most capable small models yet.

GPT-5.4 mini is more than 2x faster than GPT-5 mini. Optimized for coding, computer use, multimodal understanding, and subagents.

For lighter-weight tasks, GPT-5.4 nano is our smallest and cheapest",306,851,6400,724930,https://x.com/OpenAIDevs/status/2033953815834333608
138,OpenAI Developers,@OpenAIDevs,2026-03-17T17:09:16.000Z,"GPT-5.4 mini approaches the performance of the larger GPT-5.4 model on several evaluations, including SWE-Bench Pro and OSWorld-Verified.",7,10,342,56542,https://x.com/OpenAIDevs/status/2033953828387885470
139,OpenAI Developers,@OpenAIDevs,2026-03-17T17:09:19.000Z,"GPT-5.4 mini is available today in the API, Codex, and ChatGPT.

In the API, it has a 400k context window. In Codex, it uses only 30% of the GPT-5.4 quota, letting you handle simpler coding tasks for about one-third of the cost.

GPT-5.4 nano is only available in the API.",17,13,330,35312,https://x.com/OpenAIDevs/status/2033953840312291603
140,OpenAI,@OpenAI,2026-03-17T17:08:20.000Z,"GPT-5.4 mini is available today in ChatGPT, Codex, and the API.

Optimized for coding, computer use, multimodal understanding, and subagents. And it’s 2x faster than GPT-5 mini.


https://
openai.com/index/introduc
ing-gpt-5-4-mini-and-nano/
…",526,1000,6100,1471378,https://x.com/OpenAI/status/2033953592424731072
141,OpenAI,@OpenAI,2026-03-17T17:08:20.000Z,GPT-5.4 nano is is also available starting today in the API.,46,34,663,101418,https://x.com/OpenAI/status/2033953595637538849
142,Boris Cherny,@bcherny,2026-03-17T16:57:19.000Z,Really great writeup,61,296,4400,820586,https://x.com/bcherny/status/2033950823248429176
143,Thariq,@trq212,2026-03-17T16:53:48.000Z,,322,2300,14000,5624342,https://x.com/trq212/status/2033949937936085378
144,Jerry Tworek,@MillionInt,2026-03-17T16:36:36.000Z,"Sparks of Agency

Hidden deep in the datacenter beating heart of optimization

It’s the universe conspiring to improve itself",6,6,162,5642,https://x.com/MillionInt/status/2033945610005733869
145,Anthony Morris ツ,@amorriscode,2026-03-17T16:28:04.000Z,"Claude Code, Cursor, Codex, opencode",8,1,43,2501,https://x.com/amorriscode/status/2033943461398012031
146,Google,@Google,2026-03-17T16:25:41.000Z,"Today, anyone in the U.S. can opt into Personal Intelligence for AI Mode in Search on their personal accounts. It’s also starting to roll out in the 
@GeminiApp
 and Gemini in Chrome.

Personal Intelligence allows you to securely connect the dots across your Google apps — like",97,138,939,111312,https://x.com/Google/status/2033942862484934912
147,Google,@Google,2026-03-17T16:25:42.000Z,"Personal Intelligence was designed with transparency, choice and control at its core. You choose if and when you want to connect your apps, and you can turn those connections on or off at any time.

Learn more about Personal Intelligence in Search and Gemini ↓",10,13,88,32154,https://x.com/Google/status/2033942864460451968
148,dominik kundel,@dkundel,2026-03-16T22:18:57.000Z,"Codex tip: Rules

You can have Codex analyze past conversations. This comes in especially handy if you want to create rules files to have your Codex automations run inside the sandbox without using ""full access"".

Have Codex do the task inside the sandbox and approve requests,",21,41,652,109008,https://x.com/dkundel/status/2033669374381629681
149,Anthropic,@AnthropicAI,2026-03-17T16:11:28.000Z,"The open source ecosystem underpins nearly every software system in the world. As AI grows more capable, open source security becomes increasingly important.

We're donating to the Linux Foundation to continue to help secure the foundations AI runs on.",143,136,1200,112178,https://x.com/AnthropicAI/status/2033939283313402138
150,Google AI Developers,@googleaidevs,2026-03-17T16:10:27.000Z,"We’ve seen some interesting use cases from Nano Banana 2 

Here are a few of them",49,53,879,178884,https://x.com/googleaidevs/status/2033939025627697343
151,Google AI Developers,@googleaidevs,2026-03-17T16:10:30.000Z,very good,4,,42,20280,https://x.com/googleaidevs/status/2033939041008177298
152,Google AI Developers,@googleaidevs,2026-03-17T16:10:31.000Z,3D miniature diorama via Nano Banana 2  x.com/replicate/stat…,,,76,17780,https://x.com/googleaidevs/status/2033939043654758481
153,Robby Stein,@rmstein,2026-03-17T16:04:07.000Z,"Today, we’re opening up access to Personal Intelligence for AI Mode in Search in the U.S.  This feature has totally changed how I use AI in Search. Here’s how it works:

 Opt in to connect apps like Gmail and Google Photos. Search connects your info to give you responses that",12,18,88,8167,https://x.com/rmstein/status/2033937433054875894
154,Robby Stein,@rmstein,2026-03-17T16:04:07.000Z,"This was designed with your privacy and transparency in mind. Connecting to Gmail and Google Photos is secure and it’s off by default. If you’re interested in opting in, here is a direct link to update your settings: 
https://
myactivity.google.com/search-service
s/apps
…",1,,7,771,https://x.com/rmstein/status/2033937435445567641
155,Robby Stein,@rmstein,2026-03-17T16:04:08.000Z,Excited for more of you to give this a try! Learn more:,1,1,7,654,https://x.com/rmstein/status/2033937436800405589
156,Google Gemini,@GeminiApp,2026-03-17T16:02:39.000Z,"You’re in control and can decide which apps to connect to by managing your settings at any time.

You can help improve your personalized suggestions by directly correcting Gemini in the chat or giving your responses a  or . You can even toggle off Personal Intelligence for a",3,5,75,13807,https://x.com/GeminiApp/status/2033937062601388377
157,Google Gemini,@GeminiApp,2026-03-17T16:02:39.000Z,"Starting today, Personal Intelligence is rolling out to users for free in the U.S. in the Gemini app and Gemini in 
@GoogleChrome
.

Learn more about how we’re bringing the power of Personal Intelligence to more people in our blog:",5,6,74,12462,https://x.com/GeminiApp/status/2033937064153227417
